0, 10, 237, 1401, 687.5, 802.0, 436.040365104, 0.0001540184021
1, 10, 2096, 2734, 2564.0, 2537.0, 186.711006639, 2215.82717299
2, 10, 2031, 2444, 2227.0, 2252.3, 135.307834215, 4419.43598795
3, 10, 1845, 2354, 2060.5, 2098.1, 164.342599468, 6580.507581
4, 10, 1776, 2217, 2042.0, 2011.8, 176.770359506, 8734.47451997
5, 10, 1871, 2270, 2103.5, 2078.5, 150.927962949, 10972.619149
6, 10, 2082, 2405, 2270.0, 2255.2, 93.1909866886, 13151.3908799
7, 10, 2060, 2277, 2218.0, 2188.2, 69.9725660527, 15319.4290099
8, 10, 1890, 2016, 1957.5, 1953.3, 37.4354110436, 17512.892097
9, 10, 2097, 2266, 2134.0, 2147.5, 49.7358019941, 19662.7609639
10, 10, 2059, 2220, 2120.5, 2127.0, 53.72708814, 21847.8186989
11, 10, 2151, 2280, 2218.0, 2219.5, 34.1093828733, 23978.782006
12, 10, 2028, 2115, 2067.0, 2068.0, 26.83281573, 26119.951879
13, 10, 2135, 2285, 2189.5, 2200.5, 41.444541257, 28289.311476
14, 10, 1961, 2089, 2028.0, 2026.3, 33.627518493, 30459.2534399
15, 10, 2032, 2152, 2057.5, 2063.9, 34.892549348, 32624.9791989
16, 10, 2038, 2145, 2115.5, 2099.6, 34.7971263181, 34771.070709
17, 10, 2000, 2120, 2070.0, 2062.1, 39.5081004352, 36949.5955119
18, 10, 2000, 2177, 2074.0, 2080.4, 49.8662210319, 39118.927762
19, 10, 1804, 1930, 1829.0, 1845.4, 37.3983956875, 41321.8141091
20, 10, 1922, 2029, 1966.0, 1969.0, 28.2984098493, 43503.1845899
21, 10, 1889, 2046, 1935.0, 1952.4, 48.8245839716, 45691.756434
22, 10, 1992, 2128, 2013.0, 2026.8, 39.0276824831, 47877.1456399
23, 10, 1865, 2009, 1938.0, 1932.6, 43.7680248583, 50046.9683261
24, 10, 1811, 1978, 1885.5, 1877.0, 47.3476504169, 52226.4007819
25, 10, 1970, 2121, 2009.5, 2029.3, 49.5682357967, 54363.8256011
26, 10, 1930, 2062, 1968.0, 1978.4, 36.3598679866, 56514.021275
27, 10, 2020, 2094, 2034.0, 2052.2, 28.7673425954, 58656.8263299
28, 10, 1793, 1944, 1839.0, 1853.8, 45.2057518464, 60805.8684869
29, 10, 1855, 1986, 1918.0, 1909.9, 38.1744679072, 62929.9550359
30, 10, 1972, 2102, 2032.5, 2036.0, 36.671514831, 65106.389905
31, 10, 1857, 1980, 1915.0, 1906.0, 36.9486129645, 67288.709693
32, 10, 1776, 1902, 1865.0, 1857.7, 37.6086426237, 69466.452436
33, 10, 1819, 1937, 1878.0, 1880.6, 35.4378328909, 71637.273067
34, 10, 1859, 1973, 1907.5, 1905.6, 35.0319853848, 73810.5997751
35, 10, 1918, 2021, 1944.5, 1948.1, 27.3877709936, 75962.005327
36, 10, 1829, 1980, 1914.5, 1909.9, 48.7369469704, 78144.2437799
37, 10, 1912, 2050, 1959.5, 1969.1, 39.5915395003, 80474.90028
38, 10, 1895, 2064, 1971.5, 1964.0, 44.8620106549, 82725.544425
39, 10, 1874, 1927, 1901.5, 1901.0, 14.3387586631, 84976.1102841
40, 10, 1977, 2102, 2023.5, 2025.1, 32.2318165793, 87187.413563
41, 10, 1930, 2034, 1958.0, 1968.5, 37.6994694923, 89481.7166269
42, 10, 1882, 1980, 1905.0, 1914.1, 31.5767319398, 91727.4266
43, 10, 1883, 1968, 1915.0, 1916.3, 24.1414581167, 93892.5724969
44, 10, 1914, 2002, 1944.0, 1949.8, 28.3894346545, 96041.823411
45, 10, 1789, 1901, 1810.0, 1826.0, 38.3718646928, 98201.9529059
46, 10, 1878, 1950, 1911.0, 1913.3, 24.6943313333, 100378.436257
47, 10, 1909, 2004, 1940.5, 1946.9, 29.8109040453, 102556.547625
48, 10, 1971, 2055, 2004.5, 2012.1, 23.7337312701, 104715.303459
49, 10, 1930, 2060, 1990.0, 1990.1, 38.4719378249, 106874.332458
50, 10, 1841, 1983, 1905.5, 1907.2, 41.5951920298, 109041.170132
51, 10, 1867, 1963, 1907.0, 1910.7, 34.2667477301, 111188.083744
52, 10, 1744, 1861, 1795.5, 1798.7, 35.4007062076, 113355.761311
53, 10, 1816, 1904, 1873.0, 1868.7, 31.0967843997, 115528.152216
54, 10, 1829, 1955, 1905.5, 1895.2, 48.3379767884, 117710.718863
55, 10, 1898, 2052, 1940.5, 1952.5, 43.3503171845, 119883.04989
56, 10, 1777, 1839, 1797.5, 1801.9, 20.8348266131, 122075.849116
57, 10, 1808, 1963, 1850.0, 1861.2, 40.794117223, 124266.393061
58, 10, 1834, 1956, 1902.5, 1900.4, 33.2752160023, 126451.351308
59, 10, 1785, 1921, 1835.5, 1834.7, 38.3902331329, 128634.586596
60, 10, 1741, 1816, 1774.0, 1772.6, 24.2082630521, 130810.129278
61, 10, 1886, 2010, 1977.5, 1966.5, 36.8517299458, 132939.307166
62, 10, 1938, 1974, 1942.5, 1947.2, 11.0887330205, 134990.43072
63, 10, 1800, 1902, 1845.0, 1844.1, 31.0980706797, 137139.341444
64, 10, 1813, 1917, 1868.5, 1864.6, 33.0096955454, 139310.591752
65, 10, 1780, 1878, 1831.0, 1835.2, 33.6565001151, 141474.888743
66, 10, 1755, 1877, 1836.5, 1831.2, 33.322064762, 143634.000044
67, 10, 1852, 1966, 1912.0, 1909.8, 31.3490031739, 145791.487985
68, 10, 1872, 1993, 1964.5, 1953.6, 36.5080812972, 147951.678494
69, 10, 1815, 1941, 1875.5, 1872.9, 42.6367212623, 150121.240534
70, 10, 1798, 1927, 1888.5, 1875.5, 37.5319863583, 152305.040853
71, 10, 1868, 1976, 1933.5, 1925.7, 33.55905243, 154492.907048
72, 10, 1871, 2004, 1946.0, 1941.2, 42.3598866854, 156662.040115
73, 10, 1935, 2014, 1954.0, 1964.1, 26.1780442356, 158822.105516
74, 10, 1864, 1953, 1898.0, 1902.8, 27.2572926022, 160981.437166
75, 10, 1824, 1943, 1896.0, 1887.9, 46.9221696003, 163185.783883
76, 10, 1782, 1882, 1835.5, 1831.9, 29.2829301813, 165387.383554
77, 10, 1959, 2089, 1994.0, 2002.3, 37.7784330009, 167564.796768
78, 10, 1857, 1968, 1902.0, 1904.0, 30.7310917476, 169810.31817
79, 10, 1940, 2061, 1977.5, 1981.5, 33.2843807213, 172011.273455
80, 10, 1777, 1881, 1814.5, 1818.9, 35.2518084642, 174231.154652
81, 10, 1845, 1947, 1910.5, 1902.1, 31.6083849635, 176438.374421
82, 10, 1752, 1862, 1825.0, 1820.3, 32.2615870657, 178629.81861
