0, 10, 84, 1204, 917.5, 810.0, 384.310291301, 0.000134944915771
1, 10, 2210, 2637, 2348.5, 2343.4, 118.695577003, 2158.59321308
2, 10, 1907, 2449, 2039.0, 2145.1, 190.421348593, 4380.71649098
3, 10, 1900, 2313, 2172.0, 2150.4, 135.725605543, 6507.64245701
4, 10, 1936, 2430, 2118.0, 2119.4, 154.908489115, 8627.77340102
5, 10, 1863, 2306, 2035.0, 2040.4, 130.945179369, 10818.5732331
6, 10, 1917, 2297, 1994.0, 2021.4, 107.284854476, 13002.1055491
7, 10, 1894, 2208, 1964.5, 2003.7, 105.551930347, 15172.561728
8, 10, 1826, 2172, 1961.5, 1972.0, 112.556652402, 17350.962527
9, 10, 1999, 2303, 2094.0, 2114.8, 90.7147176593, 19527.506351
10, 10, 1916, 2220, 1997.0, 2022.7, 93.1461754448, 21688.550468
11, 10, 1906, 2079, 1951.0, 1982.8, 67.7389105315, 23813.9253449
12, 10, 1812, 2023, 1889.5, 1906.6, 79.1709542699, 25964.038625
13, 10, 1820, 1956, 1863.5, 1867.7, 41.9953568862, 28148.050323
14, 10, 2004, 2094, 2043.5, 2041.8, 27.1212094126, 30321.3846359
15, 10, 1894, 2006, 1922.0, 1937.6, 38.3906238553, 32513.673069
16, 10, 1832, 2029, 1884.0, 1897.3, 51.2192346682, 34676.1849489
17, 10, 1768, 1918, 1843.0, 1845.0, 52.4766614792, 36859.0121641
18, 10, 1922, 2076, 1960.5, 1975.5, 43.8776708589, 39020.90062
19, 10, 1871, 2068, 1949.0, 1949.1, 53.9526644384, 41202.3112931
20, 10, 1902, 2058, 1944.0, 1952.5, 45.7126897043, 43375.9429631
21, 10, 2012, 2128, 2057.5, 2059.0, 30.74735761, 45525.439837
22, 10, 1792, 1915, 1838.5, 1846.8, 38.5663065382, 47698.9256711
23, 10, 1831, 1983, 1893.5, 1895.1, 47.3232500997, 49828.8685889
24, 10, 1848, 1964, 1879.5, 1887.6, 29.9105332617, 51988.1970401
25, 10, 1832, 1998, 1894.5, 1904.0, 47.2779018147, 54109.21684
26, 10, 1962, 2047, 2007.5, 2001.6, 29.900501668, 56263.30072
27, 10, 1863, 1996, 1928.0, 1929.6, 36.5573522017, 58414.3381369
28, 10, 1936, 2050, 1963.5, 1985.5, 43.4447925533, 60540.5589919
29, 10, 1891, 2006, 1940.5, 1944.8, 38.7628688309, 62673.7277541
30, 10, 2029, 2116, 2072.5, 2068.5, 28.6539700565, 64809.253629
31, 10, 1844, 1958, 1908.5, 1904.0, 34.5485166107, 66914.0346031
32, 10, 1832, 1933, 1870.0, 1872.3, 29.5162667016, 69113.2997711
33, 10, 1887, 1985, 1928.5, 1930.5, 35.0549568535, 71248.9322469
34, 10, 1833, 1954, 1900.5, 1894.7, 33.2085832278, 73477.8953111
35, 10, 1946, 2078, 2030.5, 2019.7, 39.5677899307, 75635.577147
36, 10, 1826, 1915, 1849.0, 1858.4, 26.7514485589, 77770.9771421
37, 10, 1857, 1995, 1901.0, 1901.8, 37.1989247156, 79928.8041739
38, 10, 1901, 1978, 1933.0, 1936.2, 25.2697447553, 82091.255233
39, 10, 1918, 1993, 1960.5, 1958.7, 24.1993801574, 84223.475894
40, 10, 1789, 1884, 1826.5, 1832.4, 29.9272451121, 86347.863405
41, 10, 1860, 1958, 1925.0, 1910.1, 35.6355159918, 88486.533987
42, 10, 1794, 1869, 1832.5, 1827.3, 25.440322325, 90624.826973
43, 10, 1770, 1857, 1829.5, 1822.4, 31.5030157287, 92765.2402799
44, 10, 1992, 2096, 2027.5, 2034.4, 30.1900645909, 94921.0052969
45, 10, 1888, 1956, 1919.0, 1921.1, 25.8590409722, 97072.3437519
46, 10, 1986, 2061, 2026.0, 2025.8, 23.081594399, 99202.067342
47, 10, 1975, 2044, 1993.5, 2001.3, 24.9240847375, 101330.744246
48, 10, 1972, 2055, 1993.5, 2003.4, 26.4128756481, 103462.14912
49, 10, 1817, 1993, 1926.0, 1914.3, 58.7384882339, 105622.278031
50, 10, 2009, 2152, 2111.5, 2094.9, 41.4015700185, 107748.91455
51, 10, 1887, 2007, 1952.5, 1942.8, 34.301020393, 109897.216652
52, 10, 1806, 1888, 1835.5, 1838.5, 23.1224998649, 112059.646804
53, 10, 1806, 1875, 1832.5, 1833.2, 22.7323557952, 114208.132845
54, 10, 1876, 1929, 1908.0, 1907.2, 13.4521373766, 116336.90569
55, 10, 1914, 1991, 1956.0, 1957.0, 23.7107570524, 118491.369502
56, 10, 1909, 1997, 1948.5, 1949.2, 28.308302669, 120650.901009
57, 10, 1930, 2156, 2036.0, 2032.8, 56.846811696, 122802.431283
58, 10, 1827, 1924, 1882.5, 1881.6, 30.3947363864, 124964.811949
59, 10, 1981, 2048, 2007.0, 2010.4, 25.7922468971, 127096.142505
60, 10, 1869, 1953, 1898.5, 1907.5, 24.2909448149, 129260.032851
