0, 10, 72, 1295, 874.5, 810.0, 352.513545839, 0.00017786026001
1, 10, 1919, 2853, 2212.5, 2326.9, 354.575929809, 2279.60634995
2, 10, 1680, 2532, 2149.0, 2142.0, 313.905399762, 4547.01146197
3, 10, 1708, 2404, 2041.0, 2049.3, 237.156931166, 6830.98049092
4, 10, 1808, 2208, 2047.5, 2004.7, 132.581333528, 9067.01255393
5, 10, 1999, 2310, 2181.0, 2156.8, 95.1712141354, 11319.2657249
6, 10, 2054, 2248, 2145.0, 2154.5, 63.3549524505, 13548.437911
7, 10, 2087, 2287, 2135.0, 2161.1, 69.009347193, 15846.6297839
8, 10, 2009, 2208, 2096.0, 2091.9, 58.8089278936, 18099.623327
9, 10, 2104, 2277, 2176.5, 2179.3, 59.0322793055, 20325.5155599
10, 10, 1965, 2131, 2037.0, 2034.8, 56.520438781, 22564.6703539
11, 10, 1913, 2064, 1994.0, 1990.3, 53.5538047201, 24819.780549
12, 10, 2021, 2217, 2103.5, 2101.4, 58.8577947259, 27070.0694609
13, 10, 2002, 2179, 2060.0, 2068.0, 58.4705053852, 29293.443532
14, 10, 1897, 2014, 1928.0, 1935.5, 35.4802762109, 31546.508884
15, 10, 1933, 2086, 1959.5, 1976.2, 45.7095176085, 33788.604454
16, 10, 1945, 2056, 1971.5, 1989.2, 41.544674749, 35999.541491
17, 10, 1940, 2048, 1987.0, 1992.2, 35.0479671308, 38228.8094389
18, 10, 1809, 1955, 1831.5, 1847.1, 43.7160153719, 40462.8724461
19, 10, 1812, 1918, 1855.5, 1857.1, 33.7029672284, 42697.88885
20, 10, 1894, 2003, 1940.0, 1942.3, 36.8539007433, 44934.3694611
21, 10, 1912, 2008, 1955.0, 1957.4, 29.980660433, 47170.977591
22, 10, 1823, 1942, 1887.0, 1877.8, 39.8291350647, 49409.4949999
23, 10, 1843, 1910, 1884.0, 1879.4, 21.6711790173, 51625.8592939
24, 10, 1846, 1919, 1863.0, 1871.0, 23.3323809329, 53825.5539839
25, 10, 1832, 1886, 1866.0, 1863.3, 16.7155616119, 56053.862824
26, 10, 1959, 2071, 2007.5, 2011.0, 33.680855096, 58286.9218979
27, 10, 2073, 2120, 2109.0, 2101.7, 15.6272198423, 60472.57374
28, 10, 1894, 1956, 1926.5, 1924.6, 22.7868383064, 62705.5831439
